Title,Department,Location,Salary,Closing Date,UID,URL
Cash and Bank Manager ,HM Land Registry,"Birkenhead, North West England, CH41 6DU : Croydon, London (region), CR0 2AQ : Coventry, West Midlands (England), CV1 3BH : Durham, North East England, DH1 5TR : Weymouth, South West England, DT4 9TT : Gloucester, ... see the job advert for full location information","Salary : £36,597",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327713,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MjEmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
"CPRD FTC Clinical Study Manager - £34,841 p.a. + benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London","Salary : £34,841",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328662,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4ODgyMCZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Commercial Procurement Manager ,The Money and Pensions Service,"Bedford, East of England, MK42 9AP","Salary : £65,000",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328651,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MTEmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
"Senior Officer, Engineering Specialist Operational Services",National Crime Agency,"Belfast, Birmingham, Bristol, Leicester, London*, Stevenage, Wakefield or Warrington. *For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will ... see the job advert for full location information","Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328638,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHBhZ2U9MiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MDcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Benefits Manager (Synergy Programme),Department for Work and Pensions,"Birmingham, Blackpool, Leeds, Manchester, Newcastle-upon-Tyne, Pontypridd, Sheffield","Salary : £52,412 to £63,517",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 324605,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MDUmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Wellbeing Advisor,Forestry Commission,"Blended working, with Bristol National Office preferred as ‘parent’ office; other FC offices considered, but not guaranteed. Regular contact with, and travel to Bristol office required. Travel to other locations ... see the job advert for full location information","Salary : £27,779 to £30,168",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328100,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3OTkmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Technical Architect,Home Office,"Glasgow, Liverpool, Manchester, Sheffield, Southport","Salary : £41,600 to £44,512",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327253,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3OTUmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
"Compliance Officer, Information, Compliance and Assurance Team",Department for Education,"Cheylesmore House, Quinton Road, Coventry, CV1 2WT. Unity Square, Nottingham, NG2 1AW","Salary : £27,790",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327035,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4Nzg1JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
DDaT Senior Data Management Manager,Ministry of Defence,"MoD Corsham, Westwells Road, Corsham, SN13 9NR, MOD Main Building, Whitehall, London, SW1A 2HB, or any suitable MOD Base.","Salary : £57,670",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328625,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NzcmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Senior Infrastructure Engineer (Data Centre Manager),Home Office,"Corsham, Farnborough, Hendon - Regular travel to and between these locations is a mandatory part of the role, occasional travel to other locations will also be required.","Salary : £41,600 to £48,792",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327618,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NjMmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Lead Infrastructure Engineer ,Home Office,"Croydon, Liverpool, Manchester, Southport","Salary : £57,000 to £67,100",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327395,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NjAmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Programme Management Lead – Assurance & Risk,Department of Health and Social Care,"Leeds, London","Salary : £53,116 to £62,909",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328030,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NDgmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Senior Product Manager,Department for Work and Pensions,"This role may be located in one of the following locations: Birmingham, Blackpool, Leeds, Manchester, Newcastle or Sheffield. Please find further information on the Corporate hub locations here.","Salary : £69,869 to £77,740",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 323058,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NDcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Senior Digital Communications Manager,Department for Transport,"Birmingham, Leeds, London","Salary : £40,808",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326878,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHBhZ2U9MiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NDQmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
FinOps Analyst,Department for Work and Pensions,"This role may be located in one of the following locations; Blackpool, Manchester or Newcastle. Please find further information on the Corporate hub locations here.","Salary : £40,201 to £43,347",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 324682,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NzM3JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
Digital Project Manager,Department for Work and Pensions,"1 role is based in Birmingham, Blackpool, Leeds, Manchester, Newcastle or Sheffield, 1 role is based in Blackpool, Leeds or Newcastle and 1 role is based in Leeds. Please find further information on the ... see the job advert for full location information","Salary : £40,201 to £43,347",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 319280,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
DDaT - Quality Assurance & Test (QAT) - Senior Test Engineer,Home Office,"London, Croydon, Manchester, Sheffield (All QAT roles require flexibility of location, including working from supplier sites and other business locations across the UK and occasionally abroad).","Salary : £41,600 to £48,792",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325480,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3MjMmcmVxc2lnPTE3MDIyNDYzNjgtMTRjOGMyYzkyMjhkNjM5OTgzM2Q0YmY4ZDE3YWM0N2YyNDc4MTNjNQ==
DDaT Lead Quality Assurance and Test (QAT) Delivery Owner,Home Office,"London, Manchester. (All QAT roles require flexibility of location, including working from supplier sites and other business locations across the UK and occasionally abroad).","Salary : £57,000 to £67,100",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325474,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NzIyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
DDaT - Quality Assurance & Test (QAT) - Senior Test Engineer,Home Office,"London, Croydon, Manchester (All QAT roles require flexibility of location, including working from supplier sites and other business locations across the UK and occasionally abroad).","Salary : £41,600 to £48,792",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325427,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NzIxJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
DDaT Lead Quality Assurance and Test (QAT) Delivery Owner,Home Office,"London, Croydon, Manchester. (All QAT roles require flexibility of location, including working from supplier sites and other business locations across the UK and occasionally abroad).","Salary : £57,000 to £67,100",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325345,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NzIwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTMmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
DDaT Senior Quality Assurance & Test (QAT) Analyst,Home Office,"London, Croydon, Sheffield, Manchester (All QAT roles require flexibility of location, including working from supplier sites and other business locations across the UK and occasionally abroad).","Salary : £41,600 to £48,792",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326384,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3MTkmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
"Chief Executive, Judicial Office",Ministry of Justice,London (region),"Salary : £97,000 to £110,000",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328613,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NzA2JnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Emergency Preparedness Manager,UK Health Security Agency,"Birmingham, B2 4BH. Hybrid working","Salary : £38,724 to £44,393",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328592,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NjkyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTMmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Senior Data Engineer - ID2023-7745,Social Security Scotland,"Dundee, Glasgow","Salary : £43,725 to £52,353",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328558,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NzMmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Deputy Service Desk Manager,National Crime Agency,Leicester,"Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 322318,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NjY3JnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Policy Adviser - Economic Risks,HM Treasury,This post is based in Darlington (Feethams House).,"Salary : £31,710 to £37,800",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 324178,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NjYyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Senior Data & Analysis Officer,Department for Education,"Coventry, West Midlands (England), CV1 2WT : Darlington, North East England, DL1 5QE : Manchester, North West England, M1 2WD : Nottingham, East Midlands (England), NG2 1AW : Sheffield, Yorkshire and the ... see the job advert for full location information","Salary : £39,483",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327765,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NjYxJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Enterprise Programme Office (EPO) Risk Manager,National Savings and Investments,"Durham, North East England, DH1 1SL : Lytham St Anne's, North West England, FY8 4TS : Glasgow, Scotland, G2 8JX : City of Westminster, London (region), SW1P 3BT","Salary : £61,000 to £64,500",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328535,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NjU3JnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Economic Advisor,UK Space Agency,"Didcot, South East England, OX11 0QR","Salary : £50,305 to £57,760",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328010,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NTYmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Scrum Master,UK Health Security Agency,National,"Salary : £38,724 to £48,068",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328532,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NjUyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Senior Scientist – Epidemiology (Emerging Infections),UK Health Security Agency,"61 Colindale Ave, London NW9 5EQ / With hybrid working","Salary : £42,716 to £48,068",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328527,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MTAwMjczMCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0zJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NDkmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
Senior Ministerial Visits & Events Manager ,Department of Health and Social Care,London,"Salary : £44,043 to £46,918",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327747,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NjQ3JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDIyNDYzNzAtMmM2NDJlZTZhY2QxMGNhNzI0ZmJhNWZhMmQ1NzJlYmYwNTEzNTJmYQ==
